track_id,song_id,artist,title,spotify_ids,tempo,valence,energy
TRYLBDR128F932A361,SOWIAND12AB0188A83,A Taste Of Honey,Boogie Oogie Oogie (Single Version 1),,123.0,0.91,0.522
TRYLBMU128F93332CA,SOWIPFO12AB0184D0D,Los Caminantes,Angel De La Mañana,3KcGNr1ht7kDiDeesLSZ6I    7rcVxm6J2GC1Wg3ucPpFyH,90.0,0.887,0.628
TRYLBQL128F92F6BBF,SOCGEIE12A8C142223,Carl B.,Just A Thought,,126.0,0.0384,0.739
TRYLBWO128F92D6E8C,SOYEZSI12A8C14458D,Tangerine Dream,Cool At Heart,,120.0,,
TRYLDFA128F93236BC,SODZCGI12AB0183D85,See No Evil,Angels,6diOHM5edtlsr03SIdODOT,123.0,0.465,0.58
TRYLDOS12903CD6B8C,SOVIGHZ12A58A7BE04,The Fortunes,Here Comes That Rainy Day Feeling Again,,130.0,0.804,0.708
TRYLEML128F426071C,SOTJCST12A6D4F4147,Cher,It's Not Unusual (1995 Digital Remaster),,185.0,0.754,0.378
TRYLFHC12903CF8020,SOUGFWL12A8AE47AC2,Wham,Wake Me Up Before You Go Go,,162.0,0.897,0.573
TRYLFOI128F92CFD1A,SOHDBYB12A8C146495,Muscles,The Lake,3Ve0qyJp0vx0ZAHT2c6ORH    1FYhbcZeyXrlZLA94fIHad,129.0,0.298,0.865
TRYLGJE12903CCA7BE,SOSSIOM12AB01895D1,Trance Classics Reloaded,C-Sharp,05Astk7aB5PYrfPmBIkbay    3LVGFweFMmCM9L2iGZ5WV7    0iWd5l0fetAYq21zs07ssi,137.86909090909091,0.151,0.98
TRYLGKJ128EF359851,SOPMDNQ12A6D4F652F,Various Artists-Sub Zero Dance Compilation,Rock The Party,,133.27822580645162,,
TRYLGNJ128F9307B60,SORCFGI12AB00EF159,En Vogue,Don't Let Go [Love] (Explicit Soundtrack LP Version),,77.0,0.561,0.688
TRYLGPY128F932625F,SONXRAE12AB017ED78,Gothenburg Symphony Orchestra / Neeme Järvi,Entry of the Gladiators,1vtcxETluMdFGiktJgIBAP    1exwJij0eiP2AgxzrgyLa3    2ZKweUYHVhvyXjF2eSdxje    4LKVcHzpYkOBlQDvq3U9j4    49jy5pJ3J6I3yGyuOreS3l    1mFh5gXc6Ls4WcW4IgA7fQ,,0.507,0.507
TRYLHSD128F147C5EB,SOZQFAC12A6D4F8C4A,Sonny & Cher,Unchained Melody (LP Version),5F0vhf0bfnmtMW2aWsx0zz    77XPHUySaSkGoWlLjvYD26    2wv5zJOF5bR2zhj8D2euVt,130.0,0.224,0.533
TRYLKWH128E0781BBA,SONWHQP12A6310E8CB,Sparklehorse,Sad And Beautiful World,5y4hfZAWqWGiOpyvG90rgK,70.0,0.207,0.264
TRYLLIL12903CEA4FD,SOKVQNM12AB018E7EA,Bad Company,Shooting Star,7ugqchvD6VjyBA8UOLLh4B,170.0,0.473,0.846
TRYLLJE128F145ECB8,SOKTVVU12D021995FA,Nelly / King Jacob,On The Grind,,88.0,0.699,0.846
TRYLMQQ128E078DEED,SONKRYW12A6701CFAC,The Roots,3rd Acts: ? Vs. Scratch 2 ... Electric Boogaloo,4AHGbqORcz0NLOHk7kvihX    10Fa2VwlWcufyI5BKFdz6f    1zpamLbiiGs0VdPKbNp6ZH    6rFmJIRb0mzheagX4JHExc    4VgASiTOQB907I8m3bzyrR    2DhdE6OSldmfSh1ZSzpKqf,95.0,0.495,0.331
TRYLMXO128F9319F33,SOIRLWV12AB01822AD,Frankie Goes To Hollywood,Relax,,122.0,0.691,0.695
TRYLNMC12903CED275,SOZIMLB12AF72AD1CD,Avril Lavigne,Innocence,,70.0,0.337,0.711
TRYLOWN128E078393D,SOJUKCL12A6D4F7DF7,Rammstein,MOSKAU,6HZe4ljZMbAZS5jL5Xq3H7    0Z97p6eMrV6WpW1myT1iVR    4L9UGREMQBfYLmGwlACgTV    0Tvlt0AE61SN0TGG66q1ZG    0k8LXt5uJ5O07BhSvnvjkY,148.0,0.305,0.963
TRYLPHR128F93045AB,SOAJHUL12AAF3B2629,ETERNAL FEATURING BEBE WINANS,I Wanna Be The Only One,1dXYjRvA1u66511LdfdU1c    753q2I0MrkBKtZEquZHWhQ    14FvpbBQ5loj4kkSmDfgS3    11B94p73n8QQXQxVMrNkJ8    4CiiMkA4bfjo72g3LYPHAI    4hiuXczJHPiwIS6hhDTQl0    2ae6TSr7bvCtTY4iVEfYiy    2OuQUngVeF3MJzBOcnSE7Y    1C9fWPlqHboKjnk3bMjamO    2KvDdmb1vZkw1y9zysfDDL    2fwF3mNk0353zDStMVDFsS    2oMpI1LzAtznQnT0ZK4BZm    6QQqAqTiJxqFOPVwFSfoXz    6V8AUiprON0MavF4RxhRRD    6hVvKNSLUz69AyA6Tdblvm    76ml9jUSudvA9HpmpkNiHD    2Nha2RhWmHPq0W9taBvTNq    2tePsMgyUHoIDhLxroO1y1    4LaT3Q6GuSXfquLyA3K36J    64Le14oz1CyrIauqIJou9m,100.0,0.792,0.772
TRYLPIZ128F9335C54,SOIEOHX12AB0183748,Makaton,Coup de Grace,,120.0,0.0388,0.842
TRYLREF12903CC8FFC,SOXSSIZ12AB0188674,Setrise,Sunny Canon 2009,6aoO0P0kCVzCQn0tXMjoU2,135.0,0.447,0.711
TRYLSAV128F93412C4,SOWHFSQ12AB018B202,Simply Red,Money's Too Tight (To Mention) '09 (Haji & Emanuel Radio Edit),,119.0,0.752,0.947
TRYLTIA128F42A34E6,SOQBWEI12A8C13F8B7,Remi Nicole,Be My Baby,51Z3cwbXR5uciqOQphPXkQ,127.0,0.43,0.597
TRYLTZQ128E0787594,SOAZQQD12A67020266,Pooh,Quaderno Di Donna,0V0rh3NsBFVcQGhsxlBQk9    57QGRsszHTrVdkksoYJhbX,69.5344262295082,0.464,0.474
TRYLWBA12903CC53A3,SODVMJT12AC9E13F0B,Elvis Presley,Jailhouse Rock,,170.0,0.915,0.582
TRYLWEK128F42A1DA0,SOBGPHW12A8C13B6E5,DJ Tatana,Spring Breeze,,131.0,,
TRYLWNL128F9359BF6,SOTUUIA12AB0181E03,Brian Dullaghan,Lovely Rose Of Clare,,120.0,0.362,0.465
TRYLWVA128F42741A2,SOBSPCI12A8C13759E,Francis Cabrel,Animal,3mQNRMTbXWrGSibQf7qAeE    4LVWxqELX9DtXWBXl8zROz    3gBxVWoK82VpztyxnOsOCc    4jrwkutWKjztGxsnvG69Wk,111.05891980360066,0.533,0.299
TRYLXEF128F429545D,SOKDVCC12A8C13D4C4,The Corrs,So Young ( LP Version ),1vpFjf7k2b6TOfeuVrp4vG    1jiZU27VyL9TtfZhmxcPxJ,109.0,0.85,0.74
TRYLYOJ128F92FAB7B,SOBDASD12A8C142E6B,Dwight Yoakam,Yet To Suceed (LP Version),746335Li7c5it7YqUhKvLQ,91.0,0.386,0.355
TRYLYWM128F425D0BD,SOAIGMG12A8AE48391,Sapoloco,Pop Corn,0t3p0q0LX5L85dk7aKytTA    7wAApQxjtRAen18anbnMWQ,132.0,0.826,0.698
TRYMABM128F42646BA,SOOZIQJ12A8C13782C,Enigma,Mea Culpa Part II (Catholic Version),,110.0,0.452,0.85
TRYMALP128F93095AF,SODNZXW12AB0183803,Jean Michel Jarre,Magnetic Fields 2,44CUxx1C5VFByi7Qynqj8n    6zpip9yVB645RQpQVFFEoo,197.0,0.439,0.977
TRYMBOH128F42956FE,SOEADFG12D0219BDAF,N Sync,I Need Love,,128.0,,
TRYMDRL12903CD3EDE,SOPZMNT12AB018B446,Pinball,Make It Happen,,138.0,0.418,0.895
TRYMDUL128EF34A89F,SODTZXE12A6BD4F939,Phoebus Feat Despina Vandi,Phoebus Band Remix - DespinaVandi,0iVOayUOxyjuXBhshFRbv5    6hvUCqjthTYKSW2HYU8Vcd    6pkUoJcEUypSJ8pogWhkSn    3tChBLqfjMBG6tWkVcQAUU,135.0,0.426,0.822
TRYMDYV128F42AC536,SOOBMKA12A8C13C895,Mario,Here I Go Again,1m6hFZWWPuOWYC7BNY08XO,132.0,0.453,0.721
TRYMEPM128F4270B01,SOEVNSJ12A8C133315,Willie Nelson,On The Road Again,,112.0,0.802,0.724
TRYMGUV12903C99606,SOIUTVG12AB0186D7F,Rogue Traders,Better In The Dark,622ECHsse4QbKNdRPvaT4w,126.0,0.58,0.502
TRYMJVX128F92FDC21,SOLJDLW12A8C142805,B.B.E,Seven Days And One Week (Radio Edit),2nHuBYOi0MBgr7YU2QwP7a    4kXq60DJBeTdaB2BU02gCi    3O9HXQ9uh8xOv2nP5i8rIH    5sC9O4E5oZyCwd6sFSUbZR    1g2ZNBFB4aQDoGG4GAUhsi    3WJR2XcPPVwl5SZ844RDLT    7C11d0KCX4jiwXwf67AI1b,137.0,0.433,0.942
TRYMLHU128F931E0AE,SODPUAK12A58A7D0D9,Kenny Rogers & Kim Carnes,Don't Fall In Love With A Dreamer,,82.68707482993197,,
TRYMLMT128F1467115,SOVPYBZ12D0219BDBA,Megadeth,Angry Again,,126.0,0.959,0.719
TRYMMOX128F4274A83,SOOIMPU12A8C13F47F,Tom Petty And The Heartbreakers,Refugee,,120.0,0.761,0.705
TRYMNQN12903CE00FC,SOZIPFK12AB018FADC,Future Prophecy,My Way,4FafXc5BeV3KLHYCbIjxC0    6V6zz3FD0krHR4BDUgOQHp,123.0,0.337,0.584
TRYMNZB128F4213A9F,SODLGNI12A6D4FBA09,Nino Bravo,Un Beso Y Una Flor,6kI8TLT45hcbOGBxWPyalA    7DOi5FeJucXn8Z0Dz7Mfe6    1VG3ojfj5L2Aw9NnScMSP3    1WuGyVgH0aJ30CJY1IdIjV    20wbYen8w9DfBkhXInOMez    49XIisF4Jvt1P9D1SNH0Gv    1mXmb7oS7NhhGckOiDCmh3    5zyRtTjdtYvHttP6VUiR0W    69wcqY154WDl9YDiEu2iGd    2swCrBdF1w9YRtmXjNx1Wk    5WhWVz2W0jKPtC8XZrMSRO    2nead4PiEIUFRx91swFqms    56TAL2p7tFXjqXt1H9DP9g    2o2wbShVBEl7yCqizXEGUN    4CyH6fD2o593GUZ2ln5npv    4ZqWyZ9QgeNb846MwEfhFb    5IU4JO2cpa0wPK8oQWFfCr    5xgzYZ3IZ75QdN4yexKFnH    7u2wEMIdKrcOhqrbBQHGAT    3ofBdyjNbhkPm65c7qwZ88    4P2dkhzMtcAbGSE4iJnWd8    3CfKyXuh1N9Z6bEkPPeeMm,85.0,0.405,0.616
TRYMOID128F4259A8F,SOVEBPD12A8AE46B9B,Travis,Side,,91.0,0.205,0.623
TRYMPOM128F4295795,SOEAHDY12A8C13A066,Smokie,You Took Me By Surprise,0cIAAMrpCWx39mwRcIQQBE    3gkswekydyBTRAbLcALN11    00OFzj3aDN52R0jNw33KHW,76.0,0.415,0.387
TRYMQRL128F429833D,SORYALT12A8C13D163,Spice Girls,Goodbye,,136.94444444444446,0.359,0.694
TRYMQTT128F92FCC30,SOXQMAE12A8C1383ED,Cock Robin,The Promise You Made,,117.0,0.662,0.462
TRYMROJ128F427781A,SOIBQZW12A8C1347AE,El Vira,Mind Games (The Frenchman Remix),6joO7lmaAuUgXHAJumWgko,,0.317,0.815
TRYMRXT128F429C2B2,SOONXTI12AF72A8E9E,Spoken,North Sea_ The,3Peg6jdAr5tiJEr2yBERhc,150.0,0.494,0.704
TRYMSOT128F9350123,SOYMBYF12AB0181366,Buddy Holly,Moondreams,6ynJ6BI87KqEJkw4GapBqq    4g4VB8F7cJjhDPICVON6c6    2F5V9yu5mandAqYnt9vSy2    01xNsjh4qBp4w9o5wuLlNe    5z8RX5m7ThnL0O7pxMYgqj,117.79611650485437,0.401,0.245
TRYMULA128F42A027E,SOOYOEG12A8C140210,Duran Duran,I Believe (Medley),,118.0,0.245,0.417
TRYMVRI128F92E2102,SORACCY12A8C13F2E3,Carlos Baute,Colgando en tus manos,1nksbiQ4jMolglGHQ49iLB    4Lo2MHndb5RKp27siNAnLs    5Aidx977vrCqGzXmZswwJH    3fuz61B0xfuvi10CvuO1W7    4dHGZC2XnVncxmeGSSRRes    2qbFv8XhAFr1D182vq5NpZ    3cJN8nuJ2Yh9T1bCffsVio    6eX1WjWlq9vKVeqeF0joMg    2jQLPXUPY1U7wKk7TJtyvq,120.0,0.805,0.708
TRYMXMO128F4260672,SOXIUMH12A8AE48488,Al Bano & Romina Power,Liberta',56cDG9Atc7w3qSJJjAc56I    6qTxcRLjuYCMcfqNGvLAIt    3jlS173feoXz4viYhHvg0K    7sc86vxZnU16cx7VVvXr5l,93.1489898989899,0.218,0.5
TRYMXSQ128F1452E8A,SOVJBUT12A6D4F846C,Philip Oakey & Giorgio Moroder,Together In Electric Dreams (Extended) (2003 Digital Remaster),,130.0,,
TRYMYDV12903CB30BB,SODMPCU12AB01898BC,The Fortunes,Here Comes That Rainy Day Feeling Again,,130.0,0.804,0.708
TRYMZDQ128F92EDF5C,SOAKWPO12A8C144A65,Hopeton Lewis,This Is What Heaven Means To Me,71WUK432nue9JpQCB9oyNK,84.19711538461539,0.336,0.522
TRYMZHE128F4298049,SOWSZFL12A8C13B704,Britney Spears,My Prerogative,,110.0,0.923,0.847
TRYNBGV12903CC8015,SOQDALT12AB01899BA,Morten Gunnar Larsen,Calliope Rag,1ilQsEa7ORlDtEQ4BXABNI,105.0,0.865,0.27
TRYNCAR128F9312483,SOCQEWX12AB017DED0,Marina Lima,Nada Por Mim,,72.0,0.58,0.555
TRYNDRN128F423C57E,SOECNPC12A8AE47F97,Annie Lennox,Into The West (Album Version),,96.0,0.0399,0.031
TRYNFQG128F427C721,SODMRBV12AF72A03BB,Crystal Castles,Reckless,1rV253fybkiePhlFYhtmQ7    0mcrfXjc8rIvTVcVZ1bilk    0Sjn02hUkfspNALblmaQ2m    6mXbN1zFLhpQ1F6Y7WpQqZ    0Lh7WJ9DwdwA2ATXZEbBCu,120.0,0.709,0.757
TRYNFYQ128F934D0EB,SOVLLBG12AB01889AB,Joseph Lamb,The Ragtime Nightingale,2YQEQrkQVLqU12WRcmcGAz    3NYnToxaUyUgUypEo9aE45    1AW9jBOE0CxbF1pz8UkMOn    6PP5xObz0iaOkjcyPZr4Io    0JK3raYiGiK4zEdPLAdrAr    4euaGswkkSzDKeFkDPjGBD    22yQaTd5LrAOHIONkoFwfN,120.0,0.915,0.134
TRYNGSQ128F147F3B7,SOOGFCP12A6D4F679F,Iron Maiden,Hallowed Be Thy Name (Live),,,0.371,0.889
TRYNGYC128F42431D9,SOYTSDU12A8C132903,Bee Gees,You Should Be Dancing [Live] (Album Version),,120.0,0.963,0.716
TRYNKIA128F92EE026,SOZKFYZ12AB017DEBC,Mood II Swing presents Lem featuring Tara J,Reach 4 You [Alternative Mix],2jemPApixopT54CzVQVVh0    2r8ckGljEar4mbSryxjvkv    3SMRcLcqDYdEQBg6Pp63xh    3cGbtGZvECCq7rHXRc7PBr    4phR56s4TP8XnN5m0qfIEA    6LDPFYJxsy5iFkEJJUA78H    3D0mes2sI5ub78aOv1P7wi,124.0,0.578,0.572
TRYNKVX128F145E3B8,SOMBFJN12A6D4F61DC,The Rubettes,Sugar Baby Love,,125.0,0.791,0.768
TRYNKZU128F426D4A1,SOHADYH12A8C1341B9,Joshua Bell;John Williams,Three Preludes/III. Allegro ben ritmato e deciso,2fzopQqfZjyqg2ITsKpdGd    25lGpJxkzUCeQXylBxhstO    6SaRMDmOC3CGMITHOSysrw,69.0,0.755,0.187
TRYNLDI12903CDB17C,SOXYCDZ12AB018E17A,Cream,Why? (feat. Dana),0Zn8VTXmfANkQDNGO25MlP,127.0,0.132,0.695
TRYNQCQ128F931D3EF,SOZEFIW12AB0189C09,Jimmy Cliff,You Can Get It If You Really Want,,128.0,0.933,0.571
TRYNQQI128E07873DC,SOLPLEP12A6701E1C7,Talking Heads,Burning Down The House (Remastered LP Version ),7zDyLX9NOzof6Z1tmpdnsO    7BprkZXegebctGin1E2woJ    3yO1OjqT59JyjHaQZcCYDX    49gc1GIdJusERmAKttztXN,101.0,0.515,0.869
TRYNQTG128F4289E0E,SOCXYPA12A8C136B21,Andy Griggs,Where's A Train,0pTPsP5EbkgF0aonHjosCC    5D0Miyqc31qClL2TF2XBKR,120.0,0.514,0.711
TRYNSIB128F93016EC,SOXVGLQ12AB017EA4E,Basshunter,I Miss You (Album Version),,135.0,0.155,0.998
TRYNSSK128F9310E23,SOQNXVX12AB017A541,Dario G,Sunchyme (Album Version),6IllanEjCTT0gza2rNGBJz    3I92WPsVNvtEsP9NPcUlvr    4POLDbr3iLJBj4HBoGMIb1,130.0,0.327,0.883
TRYNTFS128F9333D35,SOQLACZ12A8AE47CF5,Scott Joplin,Cascades,,100.0,0.608,0.297
TRYNTJV128E078E896,SORHNWH12A67021444,Barry White,You're The First_ The Last_ My Everything,0epTRxT4F6kOE60KfTgGni    7JySWWPmU4UV6fzGOJ9Fuc    2D4tUiV295vZX2tfljVl6J    3u063yRdibawgk13kNx4i0    22hmrU4UrOkYwcYbA7WJaZ    4Cj4ItjV1f9PzSfScH0KNA    5xXnGZpEL2KxP9VmzIFJKC    7Hm7jCfJzj6kGxecyZ9hYC    2FEkeyMmf3OgpTEZptosQV,130.0,0.897,0.664
TRYNTLF128F42717D7,SOSUIOX12A8C13DC1F,X-Press 2,Tranz Euro X-Press [Ian Pooley Remix],0U5D3tY7CZw5UgG19X8ix6,120.0,0.477,0.969
TRYNTUN128F933BD48,SOJZGHL12AB0186A6B,Richard Clayderman,Bright Eyes,,113.7299703264095,0.16,0.272
TRYNUFA128F425A361,SOVXMOT12A8AE47650,Westlife,Fool Again,,160.0,0.553,0.512
TRYNUFQ128F42B9533,SOSPQYR12A8C13F628,Carpenters,For All We Know,,135.0,0.194,0.237
TRYNVJO128F931CEA6,SOQQDMJ12AB018444F,Abracadabra,Ya no quiero verte más,20ONV7nNOZw0UycZrnyFhl,144.0,0.409,0.343
TRYNYCA128F4299A1A,SORBOUY12A8C1394A2,Rino Gaetano,Aida,,74.0,0.341,0.466
TRYNZPJ128F93466F6,SOPMFRZ12AB0181B0F,Vacuum,I Breathe,,85.0,,
TRYNZRK128F9300C05,SOWLVIB12AB0182D72,P.Lion,Happy Children (Remix),7HFampHEiidXzxxqeNYuDJ    05aD35Iuq8ZlAS8XVYQEDZ    7op4HCER4u4jqz4LO7fhLe,112.0,0.848,0.917
TRYNZSX128F92C64B7,SOHMCNB12A8C142075,David Gilmour,Red Sky At Night (Live In Gdansk),3rap3xqXhBWWcRyjQsy9ku    321gb66ju01fwB4RIhx4ue    1SQddEKa5homb9UAEMbQCQ    4DCA63G7AQM7h4iKfWNeZl,85.0,0.0388,0.199
TRYOBXI128F9308851,SOOHSRG12AB017ED41,Mink DeVille,Around the Corner,1DQn52B1MvpHXmstleoVwM,107.0,0.777,0.286
TRYOCHH128F931DCD8,SOZCIVQ12AB017FD74,John Anderson,Something Borrowed_ Something Blue,2nYSw099aBFAFQ3HDPVWtn,120.0,0.599,0.334
TRYOCTD128F9302ADE,SOWJLBD12AB018107F,The Killers,Human,,135.51408450704224,0.582,0.8
TRYOCWX128F4278F0E,SOTELIS12A8C134AF7,La Oreja de Van Gogh,Soledad,,140.0,0.638,0.692
TRYODGL128F9332BEB,SOMVEMK12AB017D97A,TasteXperience,Frustration,,126.0,0.262,0.512
TRYODLU128F92D3C70,SOYRTGW12A8C144C4F,Lou Rawls,You'll Never Find Another Love Like Mine,,110.00692840646651,0.934,0.718
TRYOESA128F428221D,SOPJCKV12A8C13CC42,The Ocean Blue,Marigold (LP Version),6Y5jYLQDocLm5e4RzyPgDb,130.0,0.971,0.452
TRYOEUK128F423741C,SOOZARW12A8AE4932F,Westside Connection,The Gangsta_ The Killa And The Dope Dealer (Edited),7AWceTa02GeLpsspkpvnfQ,100.0,0.398,0.632
TRYOFYZ12903CB6A94,SOSLEWT12A58A7A851,Elton John,Crocodile Rock,2BdcEddkr1kkXaLgDkmEaQ    42TgfWfNb4m3pBzTJF2l2D    639hwPdOa3nvVZMmOiaBTV    6xrqFl0J7AOMaava4w9e5P    5daQag46m8sX1cx2BXGg0z    1r9pBo0tJK4Har2NLqQTx4,150.0,0.761,0.979
TRYOGEQ128F425333F,SOKPIFC12A81C1FF13,Schweisser,Vermissen,0QSHRLsWH6M3iWcI8A4Guw    7ErMB0IVvfJWVemPGWjrcd,180.0,0.637,0.773
TRYOGFR12903CD4A21,SODYVIY12AB0186874,Bill Doggett,Passion Flower,4hRinuUHGFbjdfMKaqj42z    5lYpiM09TAVpiar8rPiHhq    6PDExIBb6C4Zg6QI0au8X1,60.0,0.189,0.251
TRYOHTE128F148C675,SOAORIZ12A6D4F65E7,Scorpions,White Dove,3C5OACv4JfvLAmUdxVugrk    5uQLIgaWvCR02rtoRb1X50    2Xubv0yZBTmWd93mMVY24s    7y9LuggOy2Jqi4d6wBdkjX,68.27536231884058,0.233,0.493
TRYOIDU128F92E6FD0,SODDBXQ12AAF3B3E50,Paul Horn,Siciliano: Bach,,180.0,0.313,0.0762
TRYOJIE128E07956F6,SORFRDR12A67ADBCD2,Miguel Bosé,Sevilla,,120.0,0.216,0.516
TRYOJRM12903CDDE04,SOMVLPK12AC3DF962E,A Taste Of Honey,Boogie Oogie Oogie (Re-Recorded / Remastered),,123.0,0.894,0.505
TRYOKEO12903CE335D,SOPRZLD12AC3923C15,Everly Brothers,Bye Bye Love,,162.0,0.89,0.523
TRYOKMM128F4265F51,SOSHZAV12A8C132F9F,Sli,Chanda,2aWd2xf1DMhYfMI9gAEOiY,120.0,0.878,0.605
TRYOKRN128F9321806,SORAVMN12AB018514D,U2,Get On Your Boots,4SiAKYdtwDYCVqYBCcBKbz    2kJnSrs4tirNEwOO9CedBK    2jQ1UAtxIRKX70CwkQApxD    492rKlGSiyIcKGB6iEYLAq    269DRWUUE9g6sQxLZHbOPV    3CJdDqehVinU810wsTjt6v    2pcXHC2NXIByMRsgBKp66o    7yzreBP14tYHnrCn4HupOc    0PeJGcKQcAVvMtpWiY7OvG    2CzEO4gZo1x6k5flVJ1a98    4RXdctto9N9NI1qrgrEMdq    3YhHxdcsYpFIxa5ZDNVq3D    1Q7jjxTzUEv0pewTieZiaW    2EdAxgAReKKomf9UE1LDxE    2AKGmVYjNRS7lV26SpzRfM    3l9tLSxVQcJVq0xb8UwA4v    1CG4EOM2HOp0IL8mxB4iOk    2ZWikxy2iVK7ojMrLfRP8t    4ltaa8LphKNs3Wb1ySmn2M,150.0,0.579,0.741
TRYOLGS128F933C275,SOESNUY12AB0187AEB,Joseph d'Anvers,Les cicatrices,,99.0,,
TRYOMVC12903CDDB2D,SOEWPPO12AB018B73F,Spartaque,Sorry Uncle Jack,,130.0,0.77,0.94
TRYONHZ128F9311408,SOSTPVM12AB017CE4E,Avril Lavigne,Sk8er Boi,5qTIHB3RXPHizlr1iHKVKB,154.0,0.392,0.957
TRYONMR128F4283721,SOPVCGF12A8C138090,Graham Parker,Back Door Love,3XuKVfqrDC0dmFkXEReUj2    7GCCchJpgWWYo1RptlWgKF    4okmAP1963Ze0VFNLBKF7p,128.0,0.732,0.662
TRYONOL128F9302C55,SOSRZPW12AB0181AB4,Electro Mode All Stars,Calypso (part 3) (as made famous by Jean-Michel Jarre),,62.0,0.159,0.327
TRYONRK128E07922EF,SOJCFOA12A6701E088,Siobhan McCarthy,Winner Takes It All,1WE9sTs9LAczOz7d3SDDFr    0uBRTqaAjVA52B2Onvf0Lz    0RDpjD5djYXITRc0IlybUw    0vqyU5ugo3jlFMVYP9DChM    3GY2O8oCP8OT19lAjyV44v    1C8dUYrtsRSw02h65Ht6YC    58hmc9cVlpZmiKe7ieOYjU    7qI2BwaSkklb59maqTUynB,128.0,0.353,0.288
TRYONYK12903D0611A,SOEUBEI12AC4686C7B,New Order,Blue Monday,,133.0,0.941,0.651
TRYOOBD128E0782342,SOABXWZ12A6310F2A0,Dr. Dre,Keep Their Heads Ringin' (LP Version) (Explicit),1rylJ0VXvhOzLGNm401iaI    6lOKUSpjRMc6cCTgaQG1eX    1kSO9D4VppKnjtl3sQWef6    7c9MpWQqLwR0oO6Z5H7Wvi    7jIujRjK5JKNrMCcAvYUTN    24X3pApblaNMsO3gEWZxLF,90.0,0.197,0.737
TRYOOBS128F4264F8B,SODKQIS12A8C1333C7,Nelson Ned,Pentecostes,2MAQTVN884lqZtR0uWxPgK    2IDSWoG5aYOvBRRnFprkM7,45.0,0.24,0.505
TRYOPKY128F42610A0,SOYLWRD12A8AE49298,Miles Davis,Stella By Starlight,,78.99759036144579,0.243,0.144
TRYOPMY128F1475879,SOJDMLQ12A6D4F8B12,Depeche Mode,John The Revelator (Single Version),4Groj8CouL5J3OKEii9ez3    3sQ0BUSQYkhop3bwoDiDxH,125.0,0.641,0.925
TRYOQEN128F4255BED,SOHXRGZ12A81C224E2,The Bangles,Something That You Said (Jeremy Wheatley Radio Mix/Edit),,100.71492204899778,0.239,0.68
TRYORAP128EF3447E3,SOYNTUL12A67AD7555,Vangelis,Dream In An Open Place,2Jbdcc1ZSqOBGhLEtoiLuh    3eviyjnwh5agS6iWR6W7eg    5EMaGSW77fl7C3emK5Zezc,121.0,0.0372,0.132
TRYORIM128F931A3EB,SOCTOKT12AB01851FD,Felicia Brandström,Put your records on,6P5Rf5jPiJf6DkbgXXAvku    6BSz2ynP9TPYQUbU1BD7SP,120.0,0.642,0.721
TRYORLV128F4252D01,SONVWPS12D02198FED,Radiohead,Street Spirit (Fade Out),,139.49131944444446,0.131,0.454
TRYOTIL128F93396E1,SOPMXDE12AB01875C5,Joanna,A Padroeira,5ynpvPI4AIIUkiicZynZK2,179.79768786127167,0.147,0.399
TRYOUEU128F92C321D,SORNQDP12A8C14012A,Vern Gosdin,There Ain't Nothing Wrong (Just Ain't   Nothing Right),0tUFOVL3zCeWUegzaPaX3B    2yZe14nv9FuXKF5mPSBfD1,129.6875,0.437,0.312
TRYOUFE12903CE47B2,SOMVPGI12AB018A37D,Johnny Beast,Maniac,1bSlTooqJ0eZ6sBdxSIDl6    105ZfTKUdR4xpcSLKWaOom    3033rBxB7RXKAcHoAIMtrV    2j1SLKxOd3AISitjBAk6j4    5QAenmc6OIVZFjbyeJKH4b    2b8PznHYfTDNVjVQdYAMP5    5drUeilrCuY2Sxyy5xDY13    7es687nB4MfN64ZaYTs3j3    4elv4k9nJv9iOIqXLMaDX7    3DrVKxwjWoQCSZmeyQ3rjo    4NZapb7hUGQMGmqsiThlW5    5mEqaSpApQikI8tJxIASXT,119.26543209876543,0.037,0.34
TRYOUGX128F422B8AD,SONHKBT12A6D4FD901,Rose Royce,Car Wash,,113.30941704035874,0.856,0.521
TRYOUXC128F92E7D9F,SOQBELS12AB0182456,Alex,Jolagledin,7ET1qwz0DdRdiLfnQhgajE    0NnWhxYjbQS1Ce8y2sslIZ    3WH72qqCyWsfsOgLxFQy7s,87.0,0.787,0.317
TRYOWFR128E079156E,SOKTAXJ12A8C13FEAC,Queens Of The Stone Age,Long Slow Goodbye,4RSERwVZQ6in5f0WpXc7a2    6Xcj9uqp9jmqFaUTNDKqvI    3WepMianTdpHwmvFOuHI45    5YnkCcAJQoiSbj5NmpqxwB    6USIjndxQ77bFLqwZB2iam,104.0,0.107,0.756
TRYOWMW12903CDEE0F,SOAGZQX12AB018E200,Evolution,Looks Like We Made It,3y8JKbF7LqzIYLi8Fdpf7z    7w9N5b0JmE9tZC5fi6Sfu3,72.0,0.105,0.405
TRYOWZF128F931F54F,SOLZJIE12AB0181320,Jason & The Scorchers,Good Things Come To Those Who Wait,75dMIGlojNGu0LmHL2GBkG    0MSCtX8gntIqpIKMJys1Qz,120.0,0.78,0.746
TRYOXJH128F930657F,SORKSFI12AAF3B4633,Steve Helms,What's It Gonna Take,2rfFBLLRCnJefIEkiY3TKX    4nnfm80rW7dDZxTcSZxY99,133.0,0.748,0.642
